folder,class,line,basename
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260818_231830_L26_PalletGHM0819033951_Cavity5_B01BJRH_Fail7_Score(0.999986).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260818_234209_L26_PalletGHB0819040338_Cavity1_B01BJRH_Fail6_Score(0.9769977).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260818_235506_L26_PalletGHN0819041626_Cavity12_B01BJRH_Fail7_Score(0.9999923).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260819_002846_L24_PalletGHG0819044452_Cavity14_B01BJ3W_Fail7_Score(0.9991328).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260819_015135_L31_PalletGHG0819062444_Cavity7_B01BHQC_Fail7_Score(1).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_021033_L26_PalletGHG0819063155_Cavity13_B01BJRJ_Fail7_Score(0.9903896).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260819_041311_L25_PalletGHG0819083845_Cavity10_B01BJV2_Fail7_Score(1).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260819_052353_L24_PalletGHE0819093921_Cavity5_B01BHW8_Fail3_Score(0.9219393).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260819_052353_L24_PalletGHE0819093921_Cavity8_B01BHW8_Fail2_Score(0.9060157).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_055622_L26_PalletGHR0819101747_Cavity6_B01BJRJ_Fail7_Score(0.9983388).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_074826_L26_PalletGHH0819120807_Cavity14_B01BJRJ_Fail7_Score(0.9998335).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_082506_L26_PalletGHQ0819124635_Cavity4_B01BJRJ_Fail7_Score(0.9999814).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_100240_L26_PalletGHO0819142407_Cavity7_B01BJRK_Fail6_Score(0.9788343).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_101415_L26_PalletGHI0819143542_Cavity1_B01BJRK_Fail7_Score(0.9999996).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260819_102358_L25_PalletGHO0819144803_Cavity8_B01BJV3_Fail6_Score(0.9745848).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_112617_L26_PalletGHD0819154743_Cavity5_B01BJRK_Fail7_Score(0.9999998).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_150202_L26_PalletGHE0819192329_Cavity13_B01BJRK_Fail7_Score(0.9988409).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_170436_L26_PalletGHI0819212602_Cavity6_B01BKM3_Fail7_Score(0.9860275).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_174137_L26_PalletGHL0819220214_Cavity12_B01BKM3_Fail7_Score(0.9975932).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260819_182815_L25_PalletGHE0819225203_Cavity10_B01BJV5_Fail6_Score(0.9823046).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260819_182815_L25_PalletGHE0819225203_Cavity12_B01BJV5_Fail7_Score(0.9999052).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260819_182815_L25_PalletGHE0819225203_Cavity14_B01BJV5_Fail5_Score(0.9528065).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260819_182815_L25_PalletGHE0819225203_Cavity2_B01BJV5_Fail7_Score(0.9907621).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260819_182815_L25_PalletGHE0819225203_Cavity4_B01BJV5_Fail7_Score(0.9982448).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_190819_L26_PalletGHJ0819232952_Cavity10_B01BKM3_Fail6_Score(0.9725274).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_192826_L26_PalletGHH0819234955_Cavity6_B01BKM3_Fail7_Score(0.9990651).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260819_211257_L26_PalletGHD0820013412_Cavity4_B01BKM3_Fail6_Score(0.967342).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260819_213142_L25_PalletGHS0820015714_Cavity3_B01BJV6_Fail7_Score(1).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_003907_L26_PalletGHC0820050041_Cavity10_B01BKM3_Fail7_Score(0.9922973).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_012220_L26_PalletGHC0820054353_Cavity6_B01BKM3_Fail7_Score(0.9952385).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_015445_L26_PalletGHB0820061614_Cavity3_B01BKM3_Fail7_Score(0.9998338).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_020642_L24_PalletGHA0820062255_Cavity8_B01BHWL_Fail7_Score(0.999853).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_030840_L26_PalletGHB0820073013_Cavity5_B01BKLQ_Fail7_Score(0.9999992).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260820_032553_L25_PalletGHH0820075122_Cavity14_B01BKQQ_Fail7_Score(0.9905629).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_033311_L26_PalletGHN0820075441_Cavity10_B01BKLQ_Fail7_Score(0.9999824).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_033721_L24_PalletGHN0820075334_Cavity5_B01BHWL_Fail7_Score(0.9898352).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_054636_L26_PalletGHB0820100804_Cavity4_B01BKLQ_Fail7_Score(0.9998459).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_054850_L26_PalletGHG0820101015_Cavity6_B01BKLQ_Fail7_Score(0.9998465).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_061751_L26_PalletGHM0820103924_Cavity6_B01BKLQ_Fail6_Score(0.9830984).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_062601_L26_PalletGHT0820104736_Cavity8_B01BKLQ_Fail7_Score(0.9999341).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_062726_L26_PalletGHQ0820104836_Cavity13_B01BKLQ_Fail7_Score(0.9932411).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_063216_L26_PalletGHO0820105350_Cavity13_B01BKLQ_Fail7_Score(0.9943643).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260820_065823_L25_PalletGHQ0820112256_Cavity2_B01BKQQ_Fail7_Score(0.9960681).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260820_071405_L31_PalletGHD0820114820_Cavity2_B01BK90_Fail7_Score(0.9999999).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_072148_L26_PalletGHE0820114152_Cavity2_B01BKLQ_Fail6_Score(0.9823853).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_082412_L26_PalletGHK0820124551_Cavity3_B01BKLR_Fail7_Score(0.9997144).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260820_090748_L31_PalletGHH0820134349_Cavity10_B01BK8G_Fail7_Score(1).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_093947_L26_PalletGHL0820140123_Cavity5_B01BKLR_Fail7_Score(0.9906223).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_101353_L24_PalletGHM0820143008_Cavity14_B01BHWN_Fail7_Score(0.9903525).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_104022_L26_PalletGHC0820150153_Cavity15_B01BKLR_Fail7_Score(0.9991977).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_110724_L24_PalletGHE0820152339_Cavity15_B01BHWQ_Fail7_Score(0.9999819).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_115147_L26_PalletGHQ0820161320_Cavity8_B01BKLR_Fail7_Score(0.9992496).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_131641_L24_PalletGHE0820173256_Cavity5_B01BHWR_Fail6_Score(0.9804326).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_135123_L26_PalletGHN0820181258_Cavity9_B01BKLR_Fail7_Score(0.9999834).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_151536_L26_PalletGHE0820193712_Cavity13_B01BKLS_Fail6_Score(0.9698458).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_163402_L26_PalletGHK0820205523_Cavity7_B01BKLS_Fail7_Score(0.999096).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_173639_L26_PalletGHK0820215813_Cavity6_B01BKLS_Fail2_Score(0.901929).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_173948_L26_PalletGHD0820215947_Cavity4_B01BKLS_Fail7_Score(0.9986239).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_175333_L24_PalletGHA0820220849_Cavity11_B01BHWS_Fail7_Score(0.9992656).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_175333_L24_PalletGHA0820220849_Cavity6_B01BHWS_Fail7_Score(0.9998105).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260820_190619_L25_PalletGHJ0820232831_Cavity13_B01BJV8_Fail3_Score(0.9298537).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260820_190619_L25_PalletGHJ0820232831_Cavity15_B01BJV8_Fail4_Score(0.9333405).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260820_190619_L25_PalletGHJ0820232831_Cavity2_B01BJV8_Fail7_Score(0.9971304).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260820_190619_L25_PalletGHJ0820232831_Cavity4_B01BJV8_Fail5_Score(0.963489).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260820_190619_L25_PalletGHJ0820232831_Cavity9_B01BJV8_Fail7_Score(0.991982).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_191329_L24_PalletGHQ0820232946_Cavity7_B01BHWT_Fail7_Score(0.9999622).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_193702_L24_PalletGHU0820235318_Cavity6_B01BHWT_Fail7_Score(0.9958628).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_200212_L26_PalletGHI0821002344_Cavity5_B01BKLS_Fail7_Score(0.9959274).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_204325_L26_PalletGHS0821010503_Cavity14_B01BKPW_Fail5_Score(0.9527558).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_220043_L24_PalletGHF0821021658_Cavity9_B01BHWV_Fail7_Score(0.9938503).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_222645_L26_PalletGHC0821024817_Cavity3_B01BKPW_Fail7_Score(0.9992718).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260820_225520_L24_PalletGHO0821031137_Cavity6_B01BHWV_Fail5_Score(0.9619358).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260820_230827_L26_PalletGHL0821033002_Cavity4_B01BKPW_Fail6_Score(0.9790286).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_005322_L31_PalletGHK0821052918_Cavity5_B01BK8F_Fail7_Score(1).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_050214_L26_PalletGHR0821092353_Cavity5_B01BKPX_Fail4_Score(0.9418604).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_050424_L26_PalletGHB0821092601_Cavity3_B01BKPX_Fail6_Score(0.9785724).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_072219_L26_PalletGHM0821114357_Cavity1_B01BKPX_Fail6_Score(0.968959).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260821_072630_L24_PalletGHM0821114204_Cavity12_B01BHWX_Fail7_Score(0.9984636).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260821_072630_L24_PalletGHM0821114204_Cavity14_B01BHWX_Fail7_Score(0.9984345).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260821_073413_L25_PalletGHP0821115741_Cavity12_B01BJV8_Fail6_Score(0.9782944).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260821_073413_L25_PalletGHP0821115741_Cavity4_B01BJV8_Fail7_Score(0.999891).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_105211_L26_PalletGHL0821151343_Cavity9_B01BKPX_Fail7_Score(0.9956838).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_114121_L26_PalletGHL0821160258_Cavity11_B01BKPX_Fail6_Score(0.9789457).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260821_131913_L24_PalletGHC0821173534_Cavity12_B01BHWZ_Fail7_Score(0.9976217).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_135711_L26_PalletGHJ0821181846_Cavity9_B01BKSZ_Fail7_Score(0.999997).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260821_140426_L24_PalletGHR0821182044_Cavity6_B01BHWZ_Fail7_Score(0.9843425).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260821_175348_L24_PalletGHI0821220813_Cavity8_B01BHX0_Fail5_Score(0.9574435).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260821_175641_L24_PalletGHA0821221137_Cavity14_B01BHX0_Fail7_Score(0.999895).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260821_175929_L24_PalletGHT0821221511_Cavity14_B01BHX0_Fail7_Score(0.9968128).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260821_175929_L24_PalletGHT0821221511_Cavity2_B01BHX0_Fail7_Score(0.9999851).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_180707_L26_PalletGHI0821222730_Cavity14_B01BKPZ_Fail5_Score(0.9618955).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_180707_L26_PalletGHI0821222730_Cavity4_B01BKPZ_Fail6_Score(0.9754149).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_181114_L26_PalletGHD0821223256_Cavity8_B01BKPZ_Fail6_Score(0.9797671).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260821_182319_L24_PalletGHO0821223939_Cavity14_B01BHX0_Fail7_Score(0.9992411).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_195330_L26_PalletGHO0822001508_Cavity3_B01BKPZ_Fail5_Score(0.9652385).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_195559_L26_PalletGHG0822001739_Cavity11_B01BKPZ_Fail7_Score(0.9996961).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_200859_L31_PalletGHI0822004326_Cavity14_B01BK8K_Fail7_Score(0.9999905).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_201714_L31_PalletGHQ0822005055_Cavity5_B01BK8K_Fail5_Score(0.9600739).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_204404_L26_PalletGHR0822010545_Cavity12_B01BKPZ_Fail2_Score(0.9122032).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_204519_L31_PalletGHN0822010127_Cavity14_B01BK8K_Fail7_Score(0.999994).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_204519_L31_PalletGHN0822010127_Cavity2_B01BK8K_Fail7_Score(0.999999).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_212141_L31_PalletGHS0822015602_Cavity14_B01BK8K_Fail7_Score(0.999675).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_212338_L31_PalletGHJ0822015806_Cavity5_B01BK8K_Fail4_Score(0.9475743).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_213912_L31_PalletGHR0822020723_Cavity11_B01BK8K_Fail4_Score(0.9435929).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_213912_L31_PalletGHR0822020723_Cavity2_B01BK8K_Fail7_Score(0.9872909).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_214130_L31_PalletGHA0822021637_Cavity11_B01BK8K_Fail6_Score(0.9789274).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_215427_L31_PalletGHM0822021816_Cavity11_B01BK8K_Fail7_Score(0.9980429).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_215427_L31_PalletGHM0822021816_Cavity2_B01BK8K_Fail7_Score(0.9949108).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_215607_L26_PalletGHA0822021746_Cavity15_B01BKPZ_Fail5_Score(0.9547125).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260821_220055_L26_PalletGHL0822022234_Cavity10_B01BKPZ_Fail2_Score(0.9107239).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260821_220304_L31_PalletGHU0822023823_Cavity15_B01BK8K_Fail7_Score(0.9999988).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_001534_L26_PalletGHC0822043718_Cavity4_B01BKQ0_Fail6_Score(0.9678274).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260822_003235_L31_PalletGHU0822050657_Cavity10_B01BK8K_Fail7_Score(0.9999999).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260822_003235_L31_PalletGHU0822050657_Cavity14_B01BK8K_Fail7_Score(0.9999813).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260822_003235_L31_PalletGHU0822050657_Cavity2_B01BK8K_Fail7_Score(0.9999996).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260822_003235_L31_PalletGHU0822050657_Cavity6_B01BK8K_Fail7_Score(0.9999999).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260822_020629_L24_PalletGHU0822062254_Cavity8_B01BHX3_Fail7_Score(0.9990944).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_030501_L26_PalletGHD0822072640_Cavity3_B01BKQ0_Fail7_Score(0.9997337).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_042149_L26_PalletGHR0822084329_Cavity2_B01BKQ0_Fail5_Score(0.9657556).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_044205_L26_PalletGHG0822090351_Cavity6_B01BKPS_Fail5_Score(0.9538196).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_053018_L26_PalletGHT0822095155_Cavity8_B01BKPS_Fail7_Score(0.9867488).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L31,20260822_085028_L31_PalletGHK0822132322_Cavity14_B01BK8J_Fail7_Score(0.9974385).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_090203_L26_PalletGHJ0822132348_Cavity14_B01BKPS_Fail4_Score(0.9427586).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260822_095450_L24_PalletGHR0822141117_Cavity8_B01BKJM_Fail7_Score(0.9937759).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_105007_L26_PalletGHI0822151153_Cavity2_B01BKPS_Fail7_Score(0.9944676).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_111924_L26_PalletGHE0822154105_Cavity6_B01BKPT_Fail7_Score(0.987929).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_113539_L26_PalletGHQ0822155720_Cavity11_B01BKPT_Fail7_Score(0.9997909).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_120451_L26_PalletGHE0822162634_Cavity11_B01BKPT_Fail5_Score(0.9640966).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_121257_L26_PalletGHF0822163442_Cavity2_B01BKPT_Fail6_Score(0.9697558).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_121505_L26_PalletGHS0822163643_Cavity12_B01BKPT_Fail7_Score(0.9999764).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_125204_L26_PalletGHO0822171347_Cavity11_B01BKPT_Fail6_Score(0.9742947).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L26,20260822_150858_L26_PalletGHM0822193040_Cavity15_B01BKPV_Fail7_Score(0.9933768).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260822_151815_L24_PalletGHN0822193436_Cavity13_B01BKJP_Fail7_Score(0.9999994).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260822_174203_L25_PalletGHP0822220529_Cavity13_B01BKW1_Fail7_Score(0.9998661).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260822_174203_L25_PalletGHP0822220529_Cavity3_B01BKW1_Fail7_Score(0.9907039).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L25,20260822_174203_L25_PalletGHP0822220529_Cavity9_B01BKW1_Fail7_Score(0.998391).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260822_174705_L24_PalletGHE0822220225_Cavity14_B01BKJP_Fail7_Score(0.9999999).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260822_174705_L24_PalletGHE0822220225_Cavity2_B01BKJP_Fail7_Score(0.9995015).bmp
Updated ICube Categorical Classes 20260915,Multiple Lenses,L24,20260822_174824_L24_PalletGHM0822220359_Cavity5_B01BKJP_Fail7_Score(0.999909).bmp
